s_m,x_m,y_m,z_m,heading_rad,curvature_radpm,slope_pct
176.0,-351.0879390059583,1208.4281633203414,0.0,2.017023072418326,-0.0026236675006701443,0.0
177.0,-351.5209581919105,1209.3363432454046,0.0,2.0143892230140654,-0.0026436603270617743,0.0
178.0,-351.9517277452798,1210.2459878301045,0.0,2.0117354180412166,-0.0026635696927831565,0.0
179.0,-352.38022919306087,1211.1571093913374,0.0,2.0090617419145946,-0.0026833936008456055,0.0
180.0,-352.80644406224803,1212.0697202459987,0.0,2.006368281056913,-0.002703130034891849,0.0
181.0,-353.23035387983606,1212.9838327109849,0.0,2.0036551239178397,-0.002722776959619866,0.0
182.0,-353.6519401728195,1213.8994591031917,0.0,2.0009223609928726,-0.0027423323213804996,0.0
183.0,-354.0711844681929,1214.8166117395147,0.0,1.9981700848410033,-0.002761794048743612,0.0
184.0,-354.48806829295063,1215.7353029368503,0.0,1.9953983901029022,-0.0027811600530555087,0.0
185.0,-354.9025731740875,1216.655545012094,0.0,1.9926073735177017,-0.0028004282290662002,0.0
186.0,-355.314680638598,1217.577350282142,0.0,1.9897971339387825,-0.0028195964555116004,0.0
187.0,-355.72437221347667,1218.5007310638903,0.0,1.9869677723503145,-0.002838662595801487,0.0
188.0,-356.13162942571813,1219.4256996742342,0.0,1.984119391881661,-0.0028576244987113452,0.0
189.0,-356.5364338023169,1220.3522684300706,0.0,1.9812520978221244,-0.002876479999016079,0.0
190.0,-356.93876687026744,1221.2804496482945,0.0,1.978365997634589,-0.0028952269182591006,0.0
191.0,-357.33861015656447,1222.2102556458024,0.0,1.9754612009680956,-0.002913863065455332,0.0
192.0,-357.7359451882025,1223.14169873949,0.0,1.9725378196705494,-0.0029323862378357124,0.0
